frame,image_path,steer,throttle,brake
15644,rgb/015644.jpg,-0.24407,0.34119,0.0
29380,rgb/029380.jpg,0.2253,0.31374,0.0
4490,rgb/004490.jpg,0.06067,0.38824,0.0
28402,rgb/028402.jpg,0.27107,0.33716,0.0
29394,rgb/029394.jpg,0.26187,0.31374,0.0
30761,rgb/030761.jpg,-0.09898,0.28589,0.0
15730,rgb/015730.jpg,-0.21103,0.34119,0.0
19627,rgb/019627.jpg,0.25305,0.29805,0.0
29401,rgb/029401.jpg,0.27444,0.31374,0.0
28714,rgb/028714.jpg,-0.00758,0.35687,0.0
13897,rgb/013897.jpg,-0.07217,0.32777,0.0
7731,rgb/007731.jpg,0.28286,0.26646,0.0
15628,rgb/015628.jpg,-0.25508,0.34119,0.0
30747,rgb/030747.jpg,-0.23954,0.28227,0.0
16602,rgb/016602.jpg,0.05448,0.45465,0.0
7079,rgb/007079.jpg,0.15484,0.14119,0.0
40767,rgb/040767.jpg,0.1132,0.29021,0.0
34506,rgb/034506.jpg,-0.08887,0.30197,0.0
38015,rgb/038015.jpg,0.12776,0.30197,0.0
38757,rgb/038757.jpg,0.21742,0.19282,0.0
43342,rgb/043342.jpg,-0.24321,0.22354,0.0
26664,rgb/026664.jpg,0.12939,0.28084,0.0
16166,rgb/016166.jpg,0.15933,0.19911,0.0
27877,rgb/027877.jpg,0.04748,0.34119,0.0
26651,rgb/026651.jpg,0.1539,0.27172,0.0
26003,rgb/026003.jpg,-0.06627,0.37648,0.0
34507,rgb/034507.jpg,-0.08243,0.30197,0.0
18703,rgb/018703.jpg,0.07428,0.39177,0.0
20987,rgb/020987.jpg,-2e-05,0.37256,0.0
17017,rgb/017017.jpg,0.12069,0.38824,0.0
1135,rgb/001135.jpg,0.22344,0.24244,0.0
35701,rgb/035701.jpg,0.13157,0.30801,0.0
27019,rgb/027019.jpg,0.00029,0.29805,0.0
43435,rgb/043435.jpg,-0.04764,0.22354,0.0
42153,rgb/042153.jpg,0.01965,0.22352,0.0
15613,rgb/015613.jpg,-0.25496,0.34119,0.0
13113,rgb/013113.jpg,-0.0,0.36079,0.0
27319,rgb/027319.jpg,0.04193,0.29805,0.0
5351,rgb/005351.jpg,0.12436,0.32112,0.0
46642,rgb/046642.jpg,0.0,0.27452,0.0
9010,rgb/009010.jpg,-0.11786,0.33727,0.0
9029,rgb/009029.jpg,-0.14508,0.33727,0.0
411,rgb/000411.jpg,-0.02714,0.14511,0.0
20960,rgb/020960.jpg,-0.02144,0.37256,0.0
8507,rgb/008507.jpg,-0.08178,0.33334,0.0
31734,rgb/031734.jpg,-6e-05,0.31766,0.0
42055,rgb/042055.jpg,0.28765,0.11794,0.0
37626,rgb/037626.jpg,-0.11005,0.2157,0.0
295,rgb/000295.jpg,0.03589,0.17129,0.0
21243,rgb/021243.jpg,0.25205,0.22354,0.0
2439,rgb/002439.jpg,-0.18948,0.30761,0.0
33577,rgb/033577.jpg,-0.06286,0.34119,0.0
28366,rgb/028366.jpg,0.25062,0.2365,0.0
43980,rgb/043980.jpg,-0.0,0.27452,0.0
43246,rgb/043246.jpg,0.16447,0.21851,0.0
24332,rgb/024332.jpg,0.13295,0.25491,0.0
19644,rgb/019644.jpg,0.25314,0.29805,0.0
15786,rgb/015786.jpg,-0.04626,0.35889,0.0
14593,rgb/014593.jpg,-0.02494,0.40001,0.0
12913,rgb/012913.jpg,-0.11435,0.3138,0.0
37536,rgb/037536.jpg,-0.16625,0.09022,0.0
44255,rgb/044255.jpg,0.18852,0.27452,0.0
8454,rgb/008454.jpg,-0.18011,0.31397,0.0
30739,rgb/030739.jpg,-0.25977,0.28144,0.0
20067,rgb/020067.jpg,-2e-05,0.3804,0.0
9036,rgb/009036.jpg,-0.13803,0.33727,0.0
36754,rgb/036754.jpg,0.06554,0.33727,0.0
30708,rgb/030708.jpg,-0.22869,0.22128,0.0
30705,rgb/030705.jpg,-0.22796,0.17983,0.0
44779,rgb/044779.jpg,-0.02048,0.27452,0.0
19629,rgb/019629.jpg,0.25318,0.29805,0.0
2650,rgb/002650.jpg,0.17885,0.13335,0.0
14473,rgb/014473.jpg,-0.01197,0.40001,0.0
3088,rgb/003088.jpg,0.0,0.41177,0.0
44277,rgb/044277.jpg,0.19345,0.27452,0.0
12986,rgb/012986.jpg,-0.04744,0.35626,0.0
26620,rgb/026620.jpg,0.21569,0.22611,0.0
20509,rgb/020509.jpg,-0.0488,0.36766,0.0
25341,rgb/025341.jpg,0.26786,0.14119,0.0
35086,rgb/035086.jpg,-0.03285,0.32457,0.0
35712,rgb/035712.jpg,0.14255,0.30974,0.0
9111,rgb/009111.jpg,-0.05536,0.33727,0.0
28347,rgb/028347.jpg,0.20523,0.14543,0.0
27840,rgb/027840.jpg,0.281,0.33213,0.0
34,rgb/000034.jpg,0.0,0.0,0.0
43658,rgb/043658.jpg,0.11142,0.38432,0.0
38786,rgb/038786.jpg,0.27184,0.29849,0.0
43465,rgb/043465.jpg,-0.07748,0.22354,0.0
30300,rgb/030300.jpg,0.17535,0.23138,0.0
34427,rgb/034427.jpg,-0.19804,0.30097,0.0
43245,rgb/043245.jpg,0.16441,0.21814,0.0
25578,rgb/025578.jpg,0.0,0.14495,0.0
713,rgb/000713.jpg,0.04498,0.30981,0.0
20288,rgb/020288.jpg,0.14201,0.21177,0.0
43482,rgb/043482.jpg,-0.13825,0.22354,0.0
42728,rgb/042728.jpg,-0.00744,0.20393,0.0
7747,rgb/007747.jpg,0.27289,0.26668,0.0
17436,rgb/017436.jpg,0.02678,0.38824,0.0
32514,rgb/032514.jpg,0.0,0.34119,0.0
10314,rgb/010314.jpg,-0.10089,0.38432,0.0
23140,rgb/023140.jpg,0.21831,0.00027,0.0
26637,rgb/026637.jpg,0.20676,0.25122,0.0
30726,rgb/030726.jpg,-0.26016,0.27201,0.0
26980,rgb/026980.jpg,0.04108,0.29805,0.0
21924,rgb/021924.jpg,0.16673,0.21179,0.0
39729,rgb/039729.jpg,-0.41005,0.24315,0.0
356,rgb/000356.jpg,0.0,0.14512,0.0
21932,rgb/021932.jpg,0.18387,0.21178,0.0
6530,rgb/006530.jpg,0.0425,0.32158,0.0
22778,rgb/022778.jpg,0.30469,0.19217,0.0
9740,rgb/009740.jpg,0.0,0.34119,0.0
19151,rgb/019151.jpg,0.1495,0.26668,0.0
19129,rgb/019129.jpg,0.20575,0.26668,0.0
31568,rgb/031568.jpg,-0.01231,0.31766,0.0
39647,rgb/039647.jpg,0.21017,0.24315,0.0
25772,rgb/025772.jpg,0.17853,0.1765,0.0
37574,rgb/037574.jpg,-0.24562,0.11922,0.0
2410,rgb/002410.jpg,-0.12615,0.13546,0.0
12061,rgb/012061.jpg,-0.06942,0.38432,0.0
35698,rgb/035698.jpg,0.12821,0.30554,0.0
30702,rgb/030702.jpg,-0.22527,0.13561,0.0
32708,rgb/032708.jpg,-0.08272,0.34119,0.0
31257,rgb/031257.jpg,-0.10542,0.37648,0.0
37603,rgb/037603.jpg,-0.26343,0.21496,0.0
15121,rgb/015121.jpg,-0.15723,0.2745,0.0
27865,rgb/027865.jpg,0.18364,0.34118,0.0
24368,rgb/024368.jpg,-0.02117,0.32385,0.0
34241,rgb/034241.jpg,-0.05119,0.2902,0.0
30714,rgb/030714.jpg,-0.23287,0.26086,0.0
14891,rgb/014891.jpg,-0.00067,0.32942,0.0
44544,rgb/044544.jpg,0.0573,0.27452,0.0
23167,rgb/023167.jpg,0.16078,0.03393,0.0
27121,rgb/027121.jpg,0.08921,0.29805,0.0
31300,rgb/031300.jpg,-0.10101,0.37648,0.0
11086,rgb/011086.jpg,-0.08876,0.38432,0.0
2429,rgb/002429.jpg,-0.17269,0.29923,0.0
29981,rgb/029981.jpg,0.28402,0.21962,0.0
25367,rgb/025367.jpg,0.20625,0.14119,0.0
32242,rgb/032242.jpg,-0.02453,0.32158,0.0
14087,rgb/014087.jpg,-0.04138,0.39599,0.0
40323,rgb/040323.jpg,0.17383,0.29021,0.0
19663,rgb/019663.jpg,0.15569,0.29805,0.0
20280,rgb/020280.jpg,0.21816,0.21169,0.0
804,rgb/000804.jpg,0.08606,0.35209,0.0
25426,rgb/025426.jpg,0.0955,0.14119,0.0
31256,rgb/031256.jpg,-0.11225,0.37648,0.0
30971,rgb/030971.jpg,-0.04376,0.29413,0.0
27490,rgb/027490.jpg,0.04472,0.29805,0.0
27823,rgb/027823.jpg,0.26315,0.22197,0.0
29112,rgb/029112.jpg,0.29056,0.24267,0.0
33468,rgb/033468.jpg,0.02632,0.34119,0.0
5348,rgb/005348.jpg,0.12422,0.32048,0.0
11078,rgb/011078.jpg,-0.0685,0.38432,0.0
15645,rgb/015645.jpg,-0.24097,0.34119,0.0
29400,rgb/029400.jpg,0.27408,0.31374,0.0
18655,rgb/018655.jpg,0.10859,0.38824,0.0
7175,rgb/007175.jpg,0.16127,0.23138,0.0
22338,rgb/022338.jpg,0.22626,0.17649,0.0
30901,rgb/030901.jpg,-0.0044,0.29413,0.0
8478,rgb/008478.jpg,-0.19387,0.33331,0.0
38032,rgb/038032.jpg,0.1256,0.30197,0.0
39778,rgb/039778.jpg,-0.09413,0.31373,0.0
42187,rgb/042187.jpg,0.0,0.25538,0.0
29940,rgb/029940.jpg,0.14293,0.21248,0.0
7686,rgb/007686.jpg,0.22663,0.23795,0.0
43518,rgb/043518.jpg,-0.1915,0.22354,0.0
43643,rgb/043643.jpg,0.10501,0.38432,0.0
31320,rgb/031320.jpg,-0.11347,0.2023,0.0
45354,rgb/045354.jpg,4e-05,0.27452,0.0
28368,rgb/028368.jpg,0.25082,0.26294,0.0
3643,rgb/003643.jpg,0.07753,0.43138,0.0
23866,rgb/023866.jpg,0.04217,0.2353,0.0
27368,rgb/027368.jpg,0.0,0.29805,0.0
34408,rgb/034408.jpg,-0.19614,0.2331,0.0
24316,rgb/024316.jpg,0.22168,0.25491,0.0
27835,rgb/027835.jpg,0.28895,0.31867,0.0
37523,rgb/037523.jpg,-0.09175,0.09065,0.0
42061,rgb/042061.jpg,0.28768,0.18381,0.0
39927,rgb/039927.jpg,0.04997,0.29021,0.0
43471,rgb/043471.jpg,-0.10492,0.22354,0.0
5323,rgb/005323.jpg,0.10521,0.26478,0.0
26436,rgb/026436.jpg,-0.0,0.35687,0.0
24283,rgb/024283.jpg,0.26242,0.2549,0.0
26653,rgb/026653.jpg,0.14496,0.27295,0.0
16154,rgb/016154.jpg,0.26686,0.16473,0.0
24282,rgb/024282.jpg,0.25937,0.2549,0.0
23228,rgb/023228.jpg,0.09335,0.21489,0.0
23880,rgb/023880.jpg,0.04307,0.23916,0.0
25352,rgb/025352.jpg,0.27642,0.14119,0.0
15073,rgb/015073.jpg,-0.14002,0.25922,0.0
71,rgb/000071.jpg,0.03676,0.0,0.0
38019,rgb/038019.jpg,0.13023,0.30197,0.0
17969,rgb/017969.jpg,0.12206,0.38824,0.0
2618,rgb/002618.jpg,0.14414,0.15584,0.0
29414,rgb/029414.jpg,0.27287,0.31374,0.0
25886,rgb/025886.jpg,0.1566,0.2497,0.0
12920,rgb/012920.jpg,-0.11435,0.31374,0.0
26645,rgb/026645.jpg,0.18481,0.26727,0.0
11000,rgb/011000.jpg,-0.03914,0.38432,0.0
43657,rgb/043657.jpg,0.11304,0.38432,0.0
23197,rgb/023197.jpg,0.14757,0.13976,0.0
14756,rgb/014756.jpg,-0.07414,0.32943,0.0
40458,rgb/040458.jpg,-0.04286,0.29021,0.0
23156,rgb/023156.jpg,0.25537,0.0,0.0
12988,rgb/012988.jpg,-0.05318,0.35824,0.0
34276,rgb/034276.jpg,-0.00515,0.29413,0.0
5415,rgb/005415.jpg,0.11563,0.3255,0.0
29387,rgb/029387.jpg,0.23597,0.31374,0.0
44452,rgb/044452.jpg,0.09703,0.27452,0.0
10463,rgb/010463.jpg,-0.02067,0.38432,0.0
20825,rgb/020825.jpg,0.0617,0.37256,0.0
11099,rgb/011099.jpg,-0.09011,0.36312,0.0
19124,rgb/019124.jpg,0.20576,0.26668,0.0
7159,rgb/007159.jpg,0.20445,0.23131,0.0
5308,rgb/005308.jpg,0.07794,0.1319,0.0
21210,rgb/021210.jpg,0.24057,0.22354,0.0
22839,rgb/022839.jpg,0.04909,0.32515,0.0
34714,rgb/034714.jpg,0.07282,0.30589,0.0
43260,rgb/043260.jpg,0.16438,0.2196,0.0
39780,rgb/039780.jpg,-0.08097,0.31373,0.0
10340,rgb/010340.jpg,-0.0959,0.38432,0.0
42648,rgb/042648.jpg,0.14611,0.20001,0.0
8504,rgb/008504.jpg,-0.1133,0.33334,0.0
29469,rgb/029469.jpg,-0.04458,0.31374,0.0
27507,rgb/027507.jpg,0.04627,0.29805,0.0
15711,rgb/015711.jpg,-0.21103,0.34119,0.0
34560,rgb/034560.jpg,0.07697,0.30197,0.0
38747,rgb/038747.jpg,0.15639,0.20378,0.0
28377,rgb/028377.jpg,0.27449,0.31779,0.0
10324,rgb/010324.jpg,-0.10003,0.38432,0.0
29985,rgb/029985.jpg,0.2862,0.21962,0.0
19130,rgb/019130.jpg,0.20575,0.26668,0.0
43439,rgb/043439.jpg,-0.0427,0.22354,0.0
25773,rgb/025773.jpg,0.18186,0.1765,0.0
27405,rgb/027405.jpg,-0.04675,0.29805,0.0
2494,rgb/002494.jpg,-0.24004,0.30981,0.0
40944,rgb/040944.jpg,0.07273,0.29021,0.0
43552,rgb/043552.jpg,-0.12541,0.22354,0.0
26632,rgb/026632.jpg,0.21255,0.24499,0.0
29347,rgb/029347.jpg,0.1231,0.30631,0.0
14867,rgb/014867.jpg,-0.02182,0.32942,0.0
44486,rgb/044486.jpg,0.11221,0.27452,0.0
27815,rgb/027815.jpg,0.22837,0.11864,0.0
17952,rgb/017952.jpg,0.14017,0.38824,0.0
21996,rgb/021996.jpg,0.08843,0.27034,0.0
19158,rgb/019158.jpg,0.12296,0.26668,0.0
16853,rgb/016853.jpg,0.0,0.45491,0.0
7089,rgb/007089.jpg,0.18942,0.14119,0.0
42764,rgb/042764.jpg,-0.00703,0.20393,0.0
26495,rgb/026495.jpg,-0.0,0.00025,0.0
29941,rgb/029941.jpg,0.14615,0.21426,0.0
40322,rgb/040322.jpg,0.16793,0.29021,0.0
37771,rgb/037771.jpg,0.16905,0.10161,0.0
42020,rgb/042020.jpg,0.19188,0.07237,0.0
34450,rgb/034450.jpg,-0.16125,0.30197,0.0
31911,rgb/031911.jpg,-0.0072,0.32158,0.0
17940,rgb/017940.jpg,0.13996,0.38824,0.0
3810,rgb/003810.jpg,0.04253,0.43138,0.0
4734,rgb/004734.jpg,0.0,0.38824,0.0
28895,rgb/028895.jpg,-0.0011,0.21755,0.0
8487,rgb/008487.jpg,-0.19582,0.33334,0.0
29912,rgb/029912.jpg,0.09042,0.10008,0.0
31233,rgb/031233.jpg,-0.13699,0.37648,0.0
35718,rgb/035718.jpg,0.14453,0.3098,0.0
12003,rgb/012003.jpg,-0.03173,0.38432,0.0
33781,rgb/033781.jpg,-0.05279,0.34119,0.0
34453,rgb/034453.jpg,-0.13573,0.30197,0.0
30229,rgb/030229.jpg,0.06591,0.23138,0.0
30707,rgb/030707.jpg,-0.22854,0.20876,0.0
27078,rgb/027078.jpg,0.07705,0.29805,0.0
8377,rgb/008377.jpg,-0.04101,0.00841,0.0
26583,rgb/026583.jpg,0.23972,0.09547,0.0
8833,rgb/008833.jpg,-0.0001,0.30981,0.0
44769,rgb/044769.jpg,-0.02043,0.27452,0.0
43308,rgb/043308.jpg,-0.15984,0.22354,0.0
17894,rgb/017894.jpg,0.0,0.38824,0.0
17793,rgb/017793.jpg,0.0,0.38824,0.0
8477,rgb/008477.jpg,-0.19308,0.3333,0.0
32554,rgb/032554.jpg,-0.0859,0.34119,0.0
34249,rgb/034249.jpg,-0.04678,0.29192,0.0
13999,rgb/013999.jpg,-0.08312,0.38802,0.0
24299,rgb/024299.jpg,0.31045,0.25491,0.0
38271,rgb/038271.jpg,0.02907,0.30197,0.0
7976,rgb/007976.jpg,0.0,0.36472,0.0
37578,rgb/037578.jpg,-0.25549,0.13595,0.0
43315,rgb/043315.jpg,-0.19178,0.22354,0.0
45680,rgb/045680.jpg,0.00751,0.27452,0.0
31980,rgb/031980.jpg,-0.0,0.32158,0.0
33574,rgb/033574.jpg,-0.0575,0.34119,0.0
44493,rgb/044493.jpg,0.10246,0.27452,0.0
2417,rgb/002417.jpg,-0.13508,0.24205,0.0
40351,rgb/040351.jpg,0.28943,0.29021,0.0
23758,rgb/023758.jpg,0.14197,0.17647,0.0
28408,rgb/028408.jpg,0.20204,0.33725,0.0
23345,rgb/023345.jpg,0.0,0.29242,0.0
43259,rgb/043259.jpg,0.16449,0.21959,0.0
17959,rgb/017959.jpg,0.12379,0.38824,0.0
43268,rgb/043268.jpg,0.16156,0.22133,0.0
25000,rgb/025000.jpg,-0.02223,0.2854,0.0
8628,rgb/008628.jpg,-0.04908,0.32029,0.0
25768,rgb/025768.jpg,0.16331,0.17654,0.0
1642,rgb/001642.jpg,0.09332,0.38432,0.0
25343,rgb/025343.jpg,0.27186,0.14119,0.0
21969,rgb/021969.jpg,0.10646,0.24704,0.0
27736,rgb/027736.jpg,-0.0,0.34481,0.0
19602,rgb/019602.jpg,0.1427,0.29981,0.0
20805,rgb/020805.jpg,0.04633,0.37256,0.0
38867,rgb/038867.jpg,-0.07457,0.27452,0.0
29074,rgb/029074.jpg,0.25354,0.0002,0.0
28388,rgb/028388.jpg,0.29087,0.33256,0.0
7163,rgb/007163.jpg,0.20101,0.23136,0.0
37524,rgb/037524.jpg,-0.09313,0.09054,0.0
1164,rgb/001164.jpg,0.41274,0.26667,0.0
46100,rgb/046100.jpg,0.04471,0.27452,0.0
7142,rgb/007142.jpg,0.25336,0.22702,0.0
32737,rgb/032737.jpg,-0.05284,0.34119,0.0
37825,rgb/037825.jpg,0.163,0.21178,0.0
39858,rgb/039858.jpg,0.18703,0.29021,0.0
7669,rgb/007669.jpg,0.21457,0.14373,0.0
12911,rgb/012911.jpg,-0.11435,0.31385,0.0
24258,rgb/024258.jpg,0.19277,0.25099,0.0
59,rgb/000059.jpg,0.04295,0.0,0.0
37591,rgb/037591.jpg,-0.26367,0.19549,0.0
15112,rgb/015112.jpg,-0.15647,0.2743,0.0
22362,rgb/022362.jpg,0.28602,0.31111,0.0
40761,rgb/040761.jpg,0.12023,0.29021,0.0
37252,rgb/037252.jpg,-0.00049,0.38432,0.0
15612,rgb/015612.jpg,-0.25431,0.34119,0.0
37573,rgb/037573.jpg,-0.244,0.11451,0.0
42074,rgb/042074.jpg,0.28174,0.21108,0.0
42053,rgb/042053.jpg,0.28765,0.09769,0.0
2454,rgb/002454.jpg,-0.19156,0.30979,0.0
9021,rgb/009021.jpg,-0.14327,0.33727,0.0
23721,rgb/023721.jpg,0.15584,0.1608,0.0
25784,rgb/025784.jpg,0.20296,0.17648,0.0
43475,rgb/043475.jpg,-0.12054,0.22354,0.0
22795,rgb/022795.jpg,0.23543,0.28119,0.0
46085,rgb/046085.jpg,0.0868,0.27452,0.0
40787,rgb/040787.jpg,0.0901,0.29021,0.0
10239,rgb/010239.jpg,-0.11119,0.38432,0.0
42589,rgb/042589.jpg,0.0946,0.19609,0.0
33690,rgb/033690.jpg,-0.00702,0.34119,0.0
19386,rgb/019386.jpg,-3e-05,0.33727,0.0
22317,rgb/022317.jpg,0.08501,0.17729,0.0
33848,rgb/033848.jpg,-0.04443,0.16432,0.0
17004,rgb/017004.jpg,0.11855,0.38813,0.0
44242,rgb/044242.jpg,0.14184,0.27452,0.0
2424,rgb/002424.jpg,-0.15701,0.29041,0.0
7977,rgb/007977.jpg,0.0,0.36472,0.0
39629,rgb/039629.jpg,0.1209,0.24315,0.0
44304,rgb/044304.jpg,0.17401,0.27452,0.0
29431,rgb/029431.jpg,0.17374,0.31374,0.0
34414,rgb/034414.jpg,-0.19797,0.2753,0.0
26573,rgb/026573.jpg,0.23821,0.01606,0.0
15188,rgb/015188.jpg,-0.08844,0.35225,0.0
28389,rgb/028389.jpg,0.29093,0.33275,0.0
787,rgb/000787.jpg,0.07614,0.32623,0.0
2646,rgb/002646.jpg,0.19652,0.13336,0.0
23794,rgb/023794.jpg,0.12452,0.2196,0.0
38005,rgb/038005.jpg,0.10127,0.30197,0.0
11104,rgb/011104.jpg,-0.08753,0.29627,0.0
15725,rgb/015725.jpg,-0.21103,0.34119,0.0
24478,rgb/024478.jpg,-0.0,0.34387,0.0
25903,rgb/025903.jpg,0.15517,0.31743,0.0
39680,rgb/039680.jpg,0.16084,0.24315,0.0
29086,rgb/029086.jpg,0.31277,1e-05,0.0
15078,rgb/015078.jpg,-0.14012,0.26491,0.0
13888,rgb/013888.jpg,-0.07217,0.25436,0.0
19150,rgb/019150.jpg,0.15441,0.26668,0.0
10900,rgb/010900.jpg,-0.03667,0.38432,0.0
15685,rgb/015685.jpg,-0.21256,0.34119,0.0
44415,rgb/044415.jpg,0.05155,0.27452,0.0
35072,rgb/035072.jpg,-0.0,0.32158,0.0
1168,rgb/001168.jpg,0.34412,0.26668,0.0
3937,rgb/003937.jpg,0.04366,0.43138,0.0
24845,rgb/024845.jpg,0.22735,0.20997,0.0
12904,rgb/012904.jpg,-0.11437,0.31458,0.0
15654,rgb/015654.jpg,-0.21486,0.34119,0.0
20216,rgb/020216.jpg,0.04498,0.00028,0.0
21242,rgb/021242.jpg,0.25828,0.22354,0.0
26547,rgb/026547.jpg,0.17314,0.0,0.0
33726,rgb/033726.jpg,-0.04457,0.34119,0.0
39800,rgb/039800.jpg,-0.05555,0.31374,0.0
31108,rgb/031108.jpg,-0.0,0.37648,0.0
24263,rgb/024263.jpg,0.20925,0.25099,0.0
23273,rgb/023273.jpg,0.0,0.2157,0.0
14008,rgb/014008.jpg,-0.07981,0.38823,0.0
2246,rgb/002246.jpg,-0.03017,0.38432,0.0
808,rgb/000808.jpg,0.08725,0.35268,0.0
43538,rgb/043538.jpg,-0.19071,0.22354,0.0
8772,rgb/008772.jpg,-0.02879,0.30981,0.0
26627,rgb/026627.jpg,0.21334,0.23831,0.0
26548,rgb/026548.jpg,0.17859,0.0,0.0
43572,rgb/043572.jpg,-0.09892,0.22354,0.0
2584,rgb/002584.jpg,0.09723,0.19764,0.0
16247,rgb/016247.jpg,-0.06281,0.41163,0.0
16140,rgb/016140.jpg,0.27929,0.16512,0.0
21205,rgb/021205.jpg,0.20773,0.22354,0.0
27873,rgb/027873.jpg,0.08811,0.34119,0.0
25364,rgb/025364.jpg,0.23324,0.14119,0.0
8205,rgb/008205.jpg,-0.03614,0.36864,0.0
43508,rgb/043508.jpg,-0.18816,0.22354,0.0
9053,rgb/009053.jpg,-0.1097,0.33727,0.0
42024,rgb/042024.jpg,0.22272,0.06312,0.0
25810,rgb/025810.jpg,0.26818,0.17648,0.0
7438,rgb/007438.jpg,-0.0,0.34903,0.0
37763,rgb/037763.jpg,0.13863,0.08629,0.0
35757,rgb/035757.jpg,0.13097,0.3176,0.0
20724,rgb/020724.jpg,0.1306,0.37256,0.0
39653,rgb/039653.jpg,0.21122,0.24315,0.0
21917,rgb/021917.jpg,0.12708,0.21187,0.0
41637,rgb/041637.jpg,0.0,0.46726,0.0
15602,rgb/015602.jpg,-0.23874,0.34119,0.0
38759,rgb/038759.jpg,0.22473,0.19254,0.0
37967,rgb/037967.jpg,0.04025,0.30197,0.0
8408,rgb/008408.jpg,-0.12132,0.00786,0.0
13040,rgb/013040.jpg,-0.04332,0.36079,0.0
2477,rgb/002477.jpg,-0.24983,0.30981,0.0
2488,rgb/002488.jpg,-0.24983,0.30981,0.0
2848,rgb/002848.jpg,0.10977,0.41177,0.0
2386,rgb/002386.jpg,-0.06917,0.08259,0.0
17344,rgb/017344.jpg,-0.00012,0.38824,0.0
42062,rgb/042062.jpg,0.28768,0.18982,0.0
7101,rgb/007101.jpg,0.21815,0.14119,0.0
21215,rgb/021215.jpg,0.27966,0.22354,0.0
2616,rgb/002616.jpg,0.13199,0.15982,0.0
15231,rgb/015231.jpg,0.0073,0.35687,0.0
16134,rgb/016134.jpg,0.23566,0.16697,0.0
7141,rgb/007141.jpg,0.25364,0.22687,0.0
24411,rgb/024411.jpg,-0.06426,0.33724,0.0
39704,rgb/039704.jpg,-0.11773,0.24315,0.0
2649,rgb/002649.jpg,0.18399,0.13335,0.0
26626,rgb/026626.jpg,0.21341,0.23539,0.0
8427,rgb/008427.jpg,-0.13192,0.19931,0.0
43534,rgb/043534.jpg,-0.1993,0.22354,0.0
15664,rgb/015664.jpg,-0.21301,0.34119,0.0
2504,rgb/002504.jpg,-0.18759,0.30981,0.0
5376,rgb/005376.jpg,0.12206,0.32541,0.0
34157,rgb/034157.jpg,-0.13661,0.28235,0.0
2495,rgb/002495.jpg,-0.23645,0.30981,0.0
26594,rgb/026594.jpg,0.25739,0.123,0.0
42102,rgb/042102.jpg,0.15159,0.21178,0.0
26646,rgb/026646.jpg,0.18029,0.2681,0.0
10220,rgb/010220.jpg,-0.10393,0.38432,0.0
29468,rgb/029468.jpg,-0.04426,0.31374,0.0
20517,rgb/020517.jpg,-0.05383,0.36854,0.0
24825,rgb/024825.jpg,0.15038,0.04364,0.0
33095,rgb/033095.jpg,-0.0,0.34119,0.0
31298,rgb/031298.jpg,-0.08981,0.37648,0.0
38814,rgb/038814.jpg,0.17984,0.28427,0.0
30682,rgb/030682.jpg,-0.16487,0.03532,0.0
37629,rgb/037629.jpg,-0.08905,0.2157,0.0
33267,rgb/033267.jpg,0.04149,0.34119,0.0
25477,rgb/025477.jpg,0.00026,0.14119,0.0
6377,rgb/006377.jpg,0.13518,0.32158,0.0
42045,rgb/042045.jpg,0.28744,0.05885,0.0
36737,rgb/036737.jpg,0.06897,0.33727,0.0
25329,rgb/025329.jpg,0.24036,0.14119,0.0
44517,rgb/044517.jpg,0.07225,0.27452,0.0
212,rgb/000212.jpg,0.043,0.0,0.0
15059,rgb/015059.jpg,-0.1234,0.23513,0.0
23716,rgb/023716.jpg,0.15044,0.1608,0.0
43410,rgb/043410.jpg,-0.07378,0.22354,0.0
2862,rgb/002862.jpg,0.087,0.41177,0.0
7715,rgb/007715.jpg,0.27666,0.26274,0.0
36163,rgb/036163.jpg,0.0,0.3255,0.0
21181,rgb/021181.jpg,0.06437,0.22354,0.0
15841,rgb/015841.jpg,0.10135,0.40784,0.0
24820,rgb/024820.jpg,0.12276,0.03139,0.0
36010,rgb/036010.jpg,0.0,0.32158,0.0
40343,rgb/040343.jpg,0.28103,0.29021,0.0
12280,rgb/012280.jpg,0.0,0.34903,0.0
1302,rgb/001302.jpg,-0.02488,0.36864,0.0
24260,rgb/024260.jpg,0.20009,0.25099,0.0
31208,rgb/031208.jpg,-0.08332,0.37648,0.0
15705,rgb/015705.jpg,-0.21103,0.34119,0.0
8455,rgb/008455.jpg,-0.18012,0.31685,0.0
2476,rgb/002476.jpg,-0.24963,0.30981,0.0
1041,rgb/001041.jpg,-0.02368,0.35295,0.0
30211,rgb/030211.jpg,-0.00264,0.23138,0.0
30016,rgb/030016.jpg,0.29267,0.21962,0.0
25290,rgb/025290.jpg,0.09238,0.14115,0.0
35099,rgb/035099.jpg,-0.05131,0.32931,0.0
7406,rgb/007406.jpg,-0.0,0.34903,0.0
44286,rgb/044286.jpg,0.19345,0.27452,0.0
1155,rgb/001155.jpg,0.42486,0.2666,0.0
38785,rgb/038785.jpg,0.27155,0.29602,0.0
25325,rgb/025325.jpg,0.23163,0.14119,0.0
19155,rgb/019155.jpg,0.13223,0.26668,0.0
26623,rgb/026623.jpg,0.2139,0.23014,0.0
40835,rgb/040835.jpg,0.03939,0.29021,0.0
29422,rgb/029422.jpg,0.24487,0.31374,0.0
12928,rgb/012928.jpg,-0.11435,0.31374,0.0
2620,rgb/002620.jpg,0.15742,0.14918,0.0
